text_title;sentence_number;include;preceding_word;preceding_word_pos;preceding_word_morph;preceding_word_gls;borrowing;verb;verb_morph;verb_gls;sentence;sentence_gls;sentence_trsl;semantic_field;;;;;;;;;;;;
20220506-NasirAhmadAfghanAtArandu;31;yes;naːm;nm;naːm;name;;ɬimaːniu;ɬ-imaːniu;give-prs.2pl;matlab laka ɕila ʦʰika na ɬup-imet en faːr asãː ki me ki naːm ɬ-imaːniu tine;meaning like clothes not sew-prs.3pl prox.erg/ins yonder prox.dat.sg to you.pl what name give-prs.2pl there;Such clothes are not sewn here. What do you call it?;18;;;;;;;;;;;;
20220506-NasirAhmadAfghanAtArandu;45;yes;naːm;nm;naːm;name;;ɬimet;ɬ-imet;give-prs.3pl;asa kʰens kam ke-ik-ãː ki naːm ɬ-imet;prox.obl.sg hair little do-vn-dat to name give-prs.3pl;What is the name of this hair style?;18;;;;;;;;;;;;
20220706-MeraKhantellingfolkTale;11;no;gila;n;gila;thing;;ɬɪtus;ɬɪ-tus;give-prf.3sg;gila ɬɪ-tus noʈas ɬ-itus;thing give-prf.3sg notes give-prf.3sg;Informed;;;;;;;;;;;;;
20220506-ZiaUddinAfghanAtArandu;22;yes;naːm;nm;naːm;name;;ɬa;ɬ-a;give-imp.sg;ate waːri qism-an-a ʦʰika ɬup-imet me waːri qism-an-a ʦʰika ɬup-imaːniu ja kata naːm ɬ-a baten ki qism-an-i farmaːiɕ ʥ-imet;here other kind-gen-m clothes sew-prs.3pl you.pl other kind-gen-m clothes sew-prs.2pl indf a.few name give-imp.sg please what kind-gen-f request(?) come-prs.3pl;Here are some other types of clothes that are sewn. Tell me the names of the types of clothes that are sewn.;18;;;;;;;;;;;;
20220506-ZiaUddinAfghanAtArandu;59;yes;naːm;nm;naːm;name;;ɬa;ɬ-a;give-imp.sg;tine ʥa-atu ɖaɖal gawar ɖaɖal naːm ɬ-a baten aman-a te ɖaɖal xalaq jaːd b-imet nijaː ime malak-aːn ime naːzim-aːn men-a tine ɖaɖal gawr kara tʰanet laka jaːd b-imet;there say big Gawar big name give-imp.sg please our-m here big people memory be-prs.3pl prox.pl Malak-pl prox.pl Nazim-3sg your.pl-m there big Gawar who be.prs.3pl like memory be-prs.3pl;We remember some big people by name like Malik Chairman etc. Who do you remember?;18;;;;;;;;;;;;
20220701-AbulHassanNahairSafai;22;yes;fanɖiŋg;n;fanɖiŋg;funding;Eng;ɬimet;ɬ-imet;give-prs.3pl;xo bas asan-a baːraː naj ta kara fanɖiŋg ɬ-imet;but okay prox.gen.sg-m no who funding give-prs.3pl;But no one funded it.;;;;;;;;;;;;;
20220701-FazalAkbarAboutCWC;34;yes;tartib;n;tartib;arrangement;Ar;ɬimet;ɬ-imet;give-prs.3pl;jak ɖikiɕneri-an-a tartib ɬ-imet;one dictionary-gen-m arrangement give-prs.3pl;This will create a dictionary.;;;;;;;;;;;;;
20220701-FazalAkbarAboutCWC;41;yes;tartib;n;tartib;arrangement;Ar;ɬijaːn;ɬ-ijaːn;give-pass;ʥo dera-a law taklif tʰ-ik-an-a pusar tapa tʰ-ik-an-a pusar ʥo ja ʈʰaːn-a grup-a ja tartib ɬ-ijaːn na d-imaːn;room-obl very upsetting be-vn-gen-m because.of heat be-vn-gen-m because.of indf area-obl group-obl indf arrangement give-pass not go-prs.3sg;Due to the heat, all the groups cannot be seated in one place inside the room.;;;;;;;;;;;;;
20220706-AbdulMananTellingFolkTale[1];17;yes;gam;n;gam;beating;;ɬimaːn;ɬ-imaːn;give-ptcp.ipf;tasa heʦi-a ɖonɖ-e ɬi gam ɬ-imaːn buwa;dist.obl.sg cow-obl stick-ins by beating give-ptcp.ipf be.pst.3m.sg;He was hitting the cow with a stick.;20;;;;;;;;;;;;
20220706-AbdulMananTellingFolkTale[1];18;yes;gam;n;gam;beating;;ɬɪmaːn;ɬɪ-maːn;give-prs.3sg;xalaq hairaːn bot woj zuwaːn taːnu heʦi-a kinaː gam ɬɪ-maːn;people wondering(?) be.pst.3pl prox.sg young.man self's cow-obl beating give-prs.3sg;The people were astonished why he was hitting the cow with a stick?;20;;;;;;;;;;;;
20220706-AbdulMananTellingFolkTale[1];23;yes;gam;n;gam;beating;;ɬa;ɬ-a;give-imp.sg;ɖal ɖonɖ go-i gam ɬ-a;big stick take-cv beating give-imp.sg;Rather, they beat with big sticks;20;;;;;;;;;;;;
20220706-AbdulMananTellingFolkTale[1];28;yes;tasali;<Not Sure>;tasali;satisfied;?;ɬitus;ɬ-itus;give-prf.3sg;ʥ-i asa zuwaːn-a tasali ɬ-itus ʨi;come-cv prox.obl.sg young.man-obl satisfied(?) give-prf.3sg that;He comforted the young man;;;;;;;;;;;;;
20220706-AbdulMananTellingFolkTale[1];34;yes;tasali;<Not Sure>;tasali;satisfied;?;ɬɪtus;ɬɪ-tus;give-prf.3sg;ten mulaː ji asa zuwaːn-a tasali ɬɪ-tus ʨi ãː ɖal mulaː tʰanem;dist.erg.sg Mula erg/ins prox.obl.sg young.man-obl satisfied(?) give-prf.3sg that I big saint be.prs.1m.sg;This saint comforted this young man that I am a big saint.;;;;;;;;;;;;;
20220706-AbdulMananTellingFolkTale[2];28;yes;dilaːsa;n;dilaːs-a;comfort;;ɬitus;ɬ-itus;give-prf.3sg;maɕ-es i tasa dilaːs-a ɬ-itus;wife-pos erg/ins dist.obl.sg comfort(?)-obl give-prf.3sg;On this wife started comforting her husband;;;;;;;;;;;;;
20220706-MeraKhantellingfolkTale;11;yes;noʈas;n;noʈas;notes;Eng?;ɬitus;ɬ-itus;give-prf.3sg;gila ɬɪ-tus noʈas ɬ-itus;thing give-prf.3sg notes give-prf.3sg;Informed;;;;;;;;;;;;;
20220706-MeraKhantellingfolkTale;88;yes;ʥawaːb;n;ʥawaːb;question;;ɬi;ɬ-i;give-cv;se toli ʥawaːb ɬ-i;dist.sg when question(?) give-cv;He was responsible;;;;;;;;;;;;;
20220710-FarozKhanEidWishing;7;yes;mubaːraki;n;mubaːraki;congratulations;Ar;ɬitu;ɬ-itu;give-prf.2sg;au axtar-a ki raw-an-a ter ker-u taːnu taːnuwaːr-a manzi ki raw-an-a mubaːraki ɬ-itu;and Eid-obl what way-gen-m passing do-pst.2sg self's relative-obl with/at what way-gen-m congratulations give-prf.2sg;How was the Eid of relatives with you?;19;;;;;;;;;;;;
20220710-FarozKhanEidWishing;13;yes;bumbaːraki;n;bumbaːraki;congratulations;Ar;ɬitus;ɬ-itus;give-prf.3sg;au giri ustaːz-e axtar-an-i bumbaːraki saːf-ãː ɬ-itus;and then teacher-erg/ins Eid-gen-f congratulations all-dat give-prf.3sg;The teacher also congratulated everyone on Eid;19;;;;;;;;;;;;
20220718-FazalHakimAfghanAboutLibatary;106;no;peɣaːm;n;peɣaːm;message;;ɬimes;ɬ-imes;give-prs.2sg;law mehrabaːni aːxiri ki kalimaːt ki gawar-ãː ki peɣaːm ɬ-imes jaː naːi-an-a faːrbak-an-a xalaq-ãː ki;very thanks final what words what Gawar-dat to message give-prs.2sg or Nari-gen-m yonder-side-gen-m people-dat to;Thank you very much, in the last words if you want to give a message, especially for the Afghan brothers;;;;;;;;;;;;;
20220718-IsrarudinTailoring;99;no;peɣaːm;n;peɣaːm;message;;ɬimesaː;ɬ-imes-aː;give-prs.2sg-q;gawar-ãː ki peɣaːm ɬ-imes-aː;Gawar-dat to message give-prs.2sg-q;Any message for the Guar people.;;;;;;;;;;;;;
20220718-QaderAndBabarConversation;25;no;alaːqa;nm;alaːqa;area;;ɬitus;ɬ-itus;give-prf.3sg;pudam na d-imaːn naj ba allah paːk-e amãː ki law ʂobaːn-a alaːqa ɬ-itus;forward not go-prs.3sg no irr God clean-erg/ins we.dat to very beautiful-m area give-prf.3sg;Arundu is not developing otherwise Allah has given us a very beautiful area;;;;;;;;;;;;;
20220718-QaderAndBabarConversation;26;no;bum;nf;bum;earth;;ɬitus;ɬ-itus;give-prf.3sg;ɖaɖal ɖaɖal bum ɬ-itus ʂobaːn-a aːu ɬ-itus tasan-a baːwuʥud ama taraqi kiãː na ke-mek;big big earth give-prf.3sg beautiful-m water give-prf.3sg dist.gen.sg-m reason we development why not do-prs.1pl;There are agricultural lands, there is plenty of water, but why are we not able to develop?;;;;;;;;;;;;;
20220710-FarozKhanEidWishing;16;yes;hast;<Not Sure>;ast;hand;;ɬi;ɬ-i;give-cv;jajak-en-a aːma d-i manzi hast mast ɬ-i d-i mumbaːraki;one-one-gen-obl house go-cv with/at hand m-redupl give-cv go-cv congratulations;Congratulation to each other.;;;;;;;;;;;;;
20220718-QaderAndBabarConversation;56;no;baːga;n;baːga;day(24hours);;ɬituwa;ɬ-ituwa;give-prf.1pl(?);aa ʥu bas du baːga ɬe baːga ɬ-ituwa ʥaːnaː axtar-e baːd;okay two day(24hours) three day(24hours) give-prf.1pl(?) Eid-erg/ins after;Even after Eid, he spent two or three days at home;;;;;;;;;;;;;
20220718-QaderAndBabarConversation;97;no;reʈi;n;reʈ-i;rate-erg/ins;;ɬimek;ɬ-imek;give-prs.1pl;ama rataj laka karik ɕai-a amaj karik reʈ-i go-idaːwok ba ten reʈ-i ɬ-imek;we.obl on like which thing-obl we.erg which rate-erg/ins take-dist.pst.1pl irr dist.erg.sg rate-erg/ins give-prs.1pl;So we give the same rate as it comes;;;;;;;;;;;;;
20220718-QaderAndBabarConversation;121;no;peɣaːma;n;peɣaːm-a;message-obl;;ɬimek;ɬ-imek;give-prs.1pl;gawar qaum-ãː ki asa peɣaːm-a ɬ-imek ʨi;Gawar tribe-dat to prox.obl.sg message-obl give-prs.1pl that;This is a message for the Guar nation;;;;;;;;;;;;;
20220718-QaderAndBabarConversation;123;no;peɣaːma;n;peɣaːm-a;message-obl;;ɬimek;ɬ-imek;give-prs.1pl;asa ʂaʦi ama gawar qaum-ãː ki asa peɣaːm-a ɬ-imek xaːs kar nauʥuwaːn-aːn-ãː ki;prox.obl.sg for we Gawar tribe-dat to prox.obl.sg message-obl give-prs.1pl special adoloscents-dat to;For this, we especially give this message to the youth;;;;;;;;;;;;;
20220718-QaderAndBabarConversation;132;no;heɽa;nm;heɽa;heart;;ɬimek;ɬ-imek;give-prs.1pl;beraːnt-an-a xalaq-ãː ki ama heɽa ɬ-imek taːnu mazi bliaːja bliaːja-aː̃ ki ama lenŋgi ɬ-imek;outside-gen-m people-dat to we heart give-prs.1pl self's with/at brother brother-dat to we give-prs.1pl;They give their hearts to outsiders and are enemies of each other;;;;;;;;;;;;;
20220718-RahmatUllahServices;84;no;paisaː;nm;paisa-a;money-obl;;ɬimaːn;ɬ-imaːn;give-ptcp.ipf;inkom saporʈ prugraːm-an-a karik paisa-a ɬ-imaːn bua-e;income support program-gen-m which money-obl give-ptcp.ipf be.pst.3m.sg;Benazir Income Support Program money they were giving;;;;;;;;;;;;;
20220718-RahmatUllahServices;137;no;peɣaːm;n;peɣaːm;message;;ɬimes;ɬ-imes;give-prs.2sg;rahmatullah saːhib ki gawar-ãː ki ki baj peɣaːm ɬ-imes ba;Rahmatullah Sir what Gawar-dat to to good message give-prs.2sg irr;What is the message of Rahmatullah to the Gawar people?;;;;;;;;;;;;;
20220718-RahmatUllahServices;168;no;waːri;adj;waːri;other;;ɬimem;ɬ-imem;give-prs.1sg;nori karik ʨi haranu-a ʂaʦi ja xuɕxabri waːri ɬ-imem;now which that Arandu-obl for indf good.news other give-prs.1sg;Now I have another good news for Arundu;;;;;;;;;;;;;
20220718-RahmatUllahServices;176;no;xuɕxabria;n;xuɕxabri-a;good.news-obl;;ɬimem;ɬ-imem;give-prs.1sg;nori haranu-an-a xalq-ãː asa xuɕxabri-a ɬ-imem;now Arandu-gen-m people-dat prox.obl.sg good.news-obl give-prs.1sg;Now this is good news for Arundu;;;;;;;;;;;;;
20220710-FarozKhanEidWishing;26;yes;mumbaːraki;n;mumbaːraki;congratulations;Ar;ɬi;ɬ-i;give-cv;tasu manzi mumbaːraki ɬ-i aːxir-an sar dam bagran d-ibom;dist.obl.pl with/at congratulations give-cv final Sir Dam towards go-dist.pst.1sg;Together with them, they came towards Mohalla Dum;19;;;;;;;;;;;;
20220907-YaqubKhanFloodEffactedAtRamRam;9;no;paisae;nm;paisa-e;money-erg/ins;;ɬidaːum;ɬ-idaːum;give-dist.pst.1sg;au asa muj guʥur-ãː ki ɬ-idaːum paisa-e ɬ-idaːum paisa-e mãː ʐupa-idaːon;and prox.obl.sg I.erg Gujur-dat to give-dist.pst.1sg money-erg/ins give-dist.pst.1sg money-erg/ins I.dat make-dist.pst.3pl;And I had given the contract to a Gujjar person to make.;;;;;;;;;;;;;
20220710-FarozKhanEidWishing;49;yes;anda;nm;anda;meat;;ɬa;ɬ-a;give-imp.sg;ʥa a e anda ɬ-a;say meat give-imp.sg;Feed us meet well.;5;;;;;;;;;;;;
20220710-FarozKhanEidWishing;50;yes;bumbaːraki;n;bumbaːraki;congratulations;Ar;ɬik;ɬ-ik;give-vn;aːnda ʐu-i nes-i tasa bumbaːraki ɬ-ik;meat eat-cv come.out-cv dist.obl.sg congratulations give-vn;They congratulated and left after eating meat;19;;;;;;;;;;;;
20220909-GulamBuDinDriver;68;no;leʈar;n;leʈar;liter;;ɬimet;ɬ-imet;give-prs.3pl;te aːn-i haranu-a amãː ki ek sau sattar rupai-e ɬi leʈar ɬ-imet;dist.obl.sg bring-cv Arandu-obl we.dat to one hundred seventy rupee-erg/ins by liter give-prs.3pl;But in Arundu they sell at 170 rupees per litter.;;;;;;;;;;;;;
20220710-FarozKhanEidWishing;53;yes;bumbaːraki;n;bumbaːraki;congratulations;Ar;ɬik;ɬ-ik;give-vn;giri tinena nes-i ja aːma-i taraːn d-ik tasa bumbaːraki ɬ-ik;then from.there come.out-cv indf house-erg/ins through go-pst.1pl dist.obl.sg congratulations give-vn;When we left there, we would go to someone else and congratulate them;19;;;;;;;;;;;;
20220909-InamullahNarrationAboutRamRam;31;no;wagila;nm;wagila;thing;;ɬetijau;ɬ-etij-au;give-opt;tasan-a waʥa-e ama ʥa-mek ʨi paraz-os-aː aman-a te gal-ãː jafala wagila ɬ-etij-au;dist.gen.sg-m reason-erg/ins we say-prs.1pl that understand-pst.2sg-q our-m dist.obl.sg valley-dat some thing give-opt;Due to the same reasons, we demand that the government also pay attention to this;;;;;;;;;;;;;
20220710-FarozKhanEidWishing;66;yes;taufiq;n;taufiq;blessing;Ar;ɬijau;ɬ-ijau;give-opt;au aːjinda-a ʂaʦi bi allah pak taufiq ɬ-ijau ama;and future-obl for add God clean blessing give-opt we;And may God bless you in the future;22;;;;;;;;;;;;
20220909-InamullahNarrationAboutRamRam;37;no;moqa;n;moq-a;opportunity-obl;;ɬimaːn;ɬ-imaːn;give-prs.3sg;ama tasa manzi se kol kol ama muɕ-ik-an-a moq-a ɬ-imaːn;we.obl dist.obl.sg with/at dist.sg when when we play-vn-gen-m opportunity-obl give-prs.3sg;He gives us the opportunity to play in his field;;;;;;;;;;;;;
20220909-InamullahNarrationAboutRamRam;51;no;biklia;nf;bikli-a;field-obl;;ɬi;ɬ-i;give-cv;bikli-a ɬ-i;field-obl give-cv;Here are the fields;;;;;;;;;;;;;
20220710-FarozKhanEidWishing;70;yes;mumbaːraki;n;mumbaːraki;congratulations;Ar;ɬik;ɬ-ik;give-vn;har jak-i-an-a aːma-a mumbaːraki ɬ-ik aulaːd-an-a;every one-nmlz-gen-m house-obl congratulations give-vn offspring-gen-m;Eid greetings to everyone;19;;;;;;;;;;;;
20220710-FarozKhanEidWishing;71;yes;bumbaːraki;n;bumbaːraki;congratulations;Ar;ɬet;ɬ-et;give-pst.3pl;tinena time ʥ-et ba taːnu aulaːd-an-a ʈʰaːn time bumbaːraki ɬ-et;from.there dist.pl come-pst.3pl irr self's offspring-gen-m area dist.pl congratulations give-pst.3pl;If they came from there to meet their children, we would also welcome them;19;;;;;;;;;;;;
20220909-JihadUllahTellingLifeStory;21;no;baːga;n;baːga;day(24hours);;ɬi;ɬ-i;give-cv;braʥu-a baːga ɬ-i;Bara-Ju-obl day(24hours) give-cv;We spent a night there;;;;;;;;;;;;;
20220909-JihadUllahTellingLifeStory;24;no;baːga;n;baːga;day(24hours);;ɬi;ɬ-i;give-cv;tine baːga ɬ-i roʦ-ãː;there day(24hours) give-cv morning-dat;There we spent the night;;;;;;;;;;;;;
20220909-JihadUllahTellingLifeStory;28;no;baːga;n;baːga;day(24hours);;ɬi;ɬ-i;give-cv;tine jak saːiɖ-a baːga ɬ-i amaː kasana;there one side-obl day(24hours) give-cv we.dat;We spent the night there on one side;;;;;;;;;;;;;
20220909-JihadUllahTellingLifeStory;39;no;baːga;n;baːga;day(24hours);;ɬi;ɬ-i;give-cv;tiniãː ʥ-i tine baːga ɬ-i tine sukun a-raːm ki;that.dat come-cv there day(24hours) give-cv there Ram;Coming there we rested and spent the night;;;;;;;;;;;;;
20220909-JihadUllahTellingLifeStory;43;no;kilaːi;n;kilaːi;cheese;;ɬiton;ɬ-iton;give-prf.3pl;tine amãː taqriban das pandraː kilaːi ɬ-iton;there we.dat approximately ten fifteen cheese give-prf.3pl;There these people gave us about ten to fifteen chees pieces.;;;;;;;;;;;;;
20220909-JihadUllahTellingLifeStory;50;no;ustaːza;n;ustaːz-a;teacher-obl;;ɬitok;ɬ-itok;give-prf.1pl;kilaːji milaːji-naːm aːn-ok ʥu jak-i-a naːim ustaːz-a ɬ-itok;cheese m-redupl-pl bring-pst.1pl one-obl Naeem teacher-obl give-prf.1pl;I gave one of the cheeses we had to Naeem;;;;;;;;;;;;;
20220909-JihadUllahTellingLifeStory;82;no;saːt;n;saːt;little;;ɬiwana;ɬ-iwana;give-nonfin.debit;sa ʂaʦi ɕiki ker-ana tana fauʥa manzi saːt ɬ-iwana tana hukumat-a manzi saːt ɬ-iwana tana aman-a awaːm-an-a;prox.obl.sg for so do-nonfin.debit be.prs.3m.sg army with/at little give-nonfin.debit be.prs.3m.sg government-obl with/at little give-nonfin.debit be.prs.3m.sg our-m public-gen-m;For this, the army and the government will have to support us;;;;;;;;;;;;;
20220909-JihadUllahTellingLifeStory;82;no;saːt;n;saːt;little;;ɬiwana;ɬ-iwana;give-nonfin.debit;sa ʂaʦi ɕiki ker-ana tana fauʥa manzi saːt ɬ-iwana tana hukumat-a manzi saːt ɬ-iwana tana aman-a awaːm-an-a;prox.obl.sg for so do-nonfin.debit be.prs.3m.sg army with/at little give-nonfin.debit be.prs.3m.sg government-obl with/at little give-nonfin.debit be.prs.3m.sg our-m public-gen-m;For this, the army and the government will have to support us;;;;;;;;;;;;;
20221009-AbulHassanCuttingMaize;23;no;maːla;n;maːl-a;livestock-obl;;ɬijana;ɬ-ijana;give-nonfin.debit;ki ʥu maːl maːl-a ɬ-ijana tana;livestock livestock-obl give-nonfin.debit be.prs.3m.sg;Will also keep for animals;;;;;;;;;;;;;
20221009-AbulHassanCuttingMaize;39;no;pam;n;pam;pump;;ɬijaːn;ɬ-ijaːn;give-pass;giri woj nori pam ɬ-ijaːn d-imaːn;then prox.sg now pump give-pass go-prs.3sg;Pumps are also installed to protect against insects;;;;;;;;;;;;;
20221009-AbulHassanCuttingMaize;67;no;maːlãː;n;maːl-ãː;livestock-dat;;ɬimek;ɬ-imek;give-prs.1pl;ana baːd ki dar-uwa ba tasu ki maːl-ãː ɬ-imek;after what stay-pst.3m.sg irr dist.obl.pl what livestock-dat give-prs.1pl;Some animals also have a part in it;;;;;;;;;;;;;
20220710-FarozKhanEidWishing;85;yes;taufiq;n;taufiq;blessing;Ar;ɬijau;ɬ-ijau;give-opt;hã xo allah taufiq ɬ-ijau;yes but God blessing give-opt;May Allah grant us with grace;22;;;;;;;;;;;;
20220718-FazalHakimAfghanAboutLibatary;55;yes;baːti;nf;baːti;word;;ɬimes;ɬ-imes;give-prs.2sg;jak te dar-ik-an-a baːwuʥud ɕil-i ʂobaːn-i gawar baːti ɬ-imes asan-a ki waʥa tʰana;one dist.obl.sg stay-vn-gen-m reason such-f beautiful-f Gawar word give-prs.2sg prox.gen.sg-m what reason be.prs.3m.sg;What is the reason for speaking Guarbati so well despite being alone here?;18;;;;;;;;;;;;
20221015-GholamRazaqTellingFolkTale;74;no;moqa;n;moq-a;opportunity-obl;;ɬitus;ɬ-itus;give-prf.3sg;ɕiki mi ʥo allah paːk-e amãː ker-i te duniaː laka moq-a ɬ-itus nijaː ki ker-a ʥa-i;so God clean-erg/ins we.dat do-cv dist.obl.sg world like opportunity-obl give-prf.3sg any(thing) do-imp.sg say-cv;In this way Allah has given us the opportunity to do something;;;;;;;;;;;;;
20220718-FazalHakimAfghanAboutLibatary;72;yes;rilif;n;rilif;relief;Eng?;ɬimes;ɬ-imes;give-prs.2sg;xalaq-ãː laka ki qism-an-a gila b-imaːn laka ki qism-an-a rilif ɬ-imes;people-dat like what kind-gen-m thing be-prs.3sg like what kind-gen-m relief give-prs.2sg;What do people benefit from this laboratory of yours?;;;;;;;;;;;;;
20220809-SamiAslamMobileRepier;55;yes;haːra;n;haːra;song;;ɬimete;ɬ-imet-e;give-prs.3pl;gawargaːʂʈi karik ɕaːiri-an-a andaːzi karik haːra ɬ-imet-e tasãː te haranu-a law baj zaːn-imet;Gawar-language which poetry-gen-m which song give-prs.3pl dist.dat.sg dist.obl.sg Arandu-obl very good think-prs.3pl;In Arundu, those songs which are sung in good poetry are preferred;18;;;;;;;;;;;;
20220909-GulamBuDinDriver;49;yes;waːʂ;nm;waːʂ;rain;;ɬitus;ɬ-itus;give-prf.3sg;nori waːʂ ɬ-itus ba nun sobaːra en-faːr ʂaul law ziaːt tʰi-maːn;now rain give-prf.3sg irr today nowadays yonder clay very more be-prs.3sg;Now whenever it rains, there is more clay;;;;;;;;;;;;;
20220909-GulamBuDinDriver;52;yes;naːmana;nm;naːm-an-a;name;;ɬa;ɬ-a;give-imp.sg;tu karik ʈʰaːn far gila b-imes tasu naːm-an-a ɬ-a ki raw-an-a karik karik;you.sg which area yonder thing be-prs.2sg dist.obl.pl name-gen-m give-imp.sg what way-gen-m which which;Tell me the names of these places where you go?;18;;;;;;;;;;;;
20220909-GulamBuDinDriver;100;yes;waːʂ;nm;waːʂ;rain;;ɬɪtus;ɬɪ-tus;give-prf.3sg;xo waːʂ ɬɪ-tus ba laka amãː law ziaːt taklif tʰ-imaːn ʈʰaːn-a ki;but rain give-prf.3sg irr like we.dat very more upsetting be-prs.3sg area-obl;We, the drivers, suffer on rainy days;;;;;;;;;;;;;
20220909-InamullahNarrationAboutRamRam;32;yes;tauʥu;nf;tauʥu;attention;Ar;ɬetijau;ɬ-etij-au;give-opt;tauʥu ɬ-etij-au;attention give-opt;Attention should also be paid to this side;;;;;;;;;;;;;
20220909-InamullahNarrationAboutRamRam;57;yes;aːu;nm;aːu;water;;ɬimet;ɬ-imet;give-prs.3pl;tasa ʥwaːr tala-i time ʥwaːr aːu ɬ-imet;dist.obl.sg corn put-cv dist.pl corn water give-prs.3pl;They plant corn and water it;8;;;;;;;;;;;;
20221101-MuhammadShahMechanic;60;no;paisa;nm;pajsa;money;;ɬiton;ɬ-iton;give-prf.3pl;pajsa ɬ-iton ba time du-mi taːnu kata ɕaːm bui ba pajsa buwa ba taːnu manzi taqsim ke-met;money give-prf.3pl irr dist.pl two-collect self's how.many evening be.pst.3f.sg irr money be.pst.3m.sg irr self's with/at divided do-prs.3pl;At the end of the day, whatever money is saved, they divide it among themselves.;;;;;;;;;;;;;
20221101-MuhammadShahMechanic;107;no;paːk;adj;paːk;clean;;ɬimaːn;ɬ-imaːn;give-ptcp.ipf;har kark-an-a taːnu taːnu hisaːb kitaːb tʰ-imaːn rizq tʰ-imaːn bas allah paːk ɬ-imaːn ja tareqa-e;every someone-gen-m self's self's counting book be-prs.3sg livelihood be-prs.3sg okay God clean give-ptcp.ipf indf way-erg/ins;Everyone has their own work, only Allah is the master of sustenance;;;;;;;;;;;;;
20230111-AhsanUllahDriver;63;no;saːmaːn;n;saːmaːn;goods;;ɬiton;ɬ-iton;give-prf.3pl;au paːʈak e faːr ki saːmaːn ɬ-iton ba ta ɖrewar-aːn mufta-a aːn-imet;and check.post erg/ins yonder what goods give-prf.3pl irr driver-pl for.free bring-prs.3pl;the stuff from the government officals which are given at check posts are also brought free;;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;12;no;dawaːiː;n;dawaːiː;medicine;;ɬema;ɬ-ema;give-fut.1sg;tãː dawaːiː ɬ-ema baiaː sabur ker-a ja saːt niʂ;you.sg.dat medicine give-fut.1sg patient do-imp.sg indf little;i will give you medicine be patient;;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;16;no;ʈema;nf;ʈem-a;time-obl;;ɬimaːntisa;ɬ-imaːntisa;give-debit.2sg;ɬe ʈem-a ɬ-imaːntisa;three time-obl give-debit.2sg;three times a day;;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;18;no;ʈema;nf;ʈem-a;time-obl;;ɬa;ɬ-a;give-imp.sg;woj jak karik golai tʰini ba asa du du ʈem-a ɬ-a;prox.sg one which tablet be.prs.3f.sg irr prox.obl.sg two two time-obl give-imp.sg;take that tablet twice a day;;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;19;no;daːna;n;daːna;piece;;ɬesa;ɬ-esa;give-fut.2sg;ɬe ʈem-a du du daːna ɬ-esa;three time-obl two two piece give-fut.2sg;three times two two tablets;;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;20;no;ʈema;nf;ʈem-a;time-obl;;ɬesa;ɬ-esa;give-fut.2sg;asa jak golai-a karik tʰini ba du ʈem-a ɬ-esa;prox.obl.sg one tablet-obl which be.prs.3f.sg irr two time-obl give-fut.2sg;that one tablet is twise a day;;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;29;no;ʈema;nf;ʈem-a;time-obl;;ɬimaːntisa;ɬ-imaːntisa;give-debit.2sg;sa ɬe ʈem-a ɬ-imaːntisa;prox.obl.sg three time-obl give-debit.2sg;give it three times a day;;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;31;no;ʈema;nf;ʈem-a;time-obl;;ɬesa;ɬ-esa;give-fut.2sg;asa ɬe ʈem-a ɬ-esa;prox.obl.sg three time-obl give-fut.2sg;it has to taken three times;;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;38;no;ʈema;nf;ʈem-a;time-obl;;ɬimaːntisa;ɬ-imaːntisa;give-debit.2sg;asa du du daːna ɬe ʈem-a ɬ-imaːntisa;prox.obl.sg two two piece three time-obl give-debit.2sg;give two two tablets three times this one;;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;40;no;ʈema;nf;ʈem-a;time-obl;;ɬesa;ɬ-esa;give-fut.2sg;du du ʨamaʨ ɬe ʈem-a ɬ-esa;two two spoon(?) three time-obl give-fut.2sg;give two two spoons three times a day;;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;51;no;taːrexa;nf;taːrex-a;date-obl;;ɬika;ɬ-ika;give-fut.1pl;bas ɬ-ika naː ek taːrex-a ɬ-ika naː;okay give-fut.1pl one date-obl give-fut.1pl;will give it on first of the month;;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;53;no;taːrexa;nf;taːrex-a;date-obl;;ɬimesaː;ɬ-imes-aː;give-prs.2sg-q;ek taːrex-a ɬ-imes-aː;one date-obl give-prs.2sg-q;will pay on first date?;;;;;;;;;;;;;
20220909-InamullahNarrationAboutRamRam;76;yes;naːm;nm;naːm;name;;ɬa;ɬ-a;give-imp.sg;naːm ɬa laːm-naːm-an-a naːm ɬ-a;name village-pl-gen-m name give-imp.sg;None;18;;;;;;;;;;;;
